SampleNumber,DCM/Time,DCM/CycleTime,Device/SubDeviceList/Head/Touch/Middle/Sensor/Value,Device/SubDeviceList/HeadPitch/Position/Sensor/Value,Device/SubDeviceList/HeadYaw/Position/Sensor/Value,Device/SubDeviceList/LAnklePitch/Position/Sensor/Value,Device/SubDeviceList/LAnkleRoll/Position/Sensor/Value,Device/SubDeviceList/LElbowRoll/Position/Sensor/Value,Device/SubDeviceList/LElbowYaw/Position/Sensor/Value,Device/SubDeviceList/LHand/Position/Sensor/Value,Device/SubDeviceList/LHipPitch/Position/Sensor/Value,Device/SubDeviceList/LHipRoll/Position/Sensor/Value,Device/SubDeviceList/LHipYawPitch/Position/Sensor/Value,Device/SubDeviceList/LKneePitch/Position/Sensor/Value,Device/SubDeviceList/LShoulderPitch/Position/Sensor/Value,Device/SubDeviceList/LShoulderRoll/Position/Sensor/Value,Device/SubDeviceList/LWristYaw/Position/Sensor/Value,Device/SubDeviceList/RAnklePitch/Position/Sensor/Value,Device/SubDeviceList/RAnkleRoll/Position/Sensor/Value,Device/SubDeviceList/RElbowRoll/Position/Sensor/Value,Device/SubDeviceList/RElbowYaw/Position/Sensor/Value,Device/SubDeviceList/RHand/Position/Sensor/Value,Device/SubDeviceList/RHipPitch/Position/Sensor/Value,Device/SubDeviceList/RHipRoll/Position/Sensor/Value,Device/SubDeviceList/RKneePitch/Position/Sensor/Value,Device/SubDeviceList/RShoulderPitch/Position/Sensor/Value,Device/SubDeviceList/RShoulderRoll/Position/Sensor/Value,Device/SubDeviceList/RWristYaw/Position/Sensor/Value,Device/SubDeviceList/InertialSensor/AccelerometerX/Sensor/Value,Device/SubDeviceList/InertialSensor/AccelerometerY/Sensor/Value,Device/SubDeviceList/InertialSensor/AccelerometerZ/Sensor/Value,Device/SubDeviceList/InertialSensor/GyroscopeX/Sensor/Value,Device/SubDeviceList/InertialSensor/GyroscopeY/Sensor/Value,Device/SubDeviceList/InertialSensor/AngleX/Sensor/Value,Device/SubDeviceList/InertialSensor/AngleY/Sensor/Value,Device/SubDeviceList/LFoot/FSR/FrontLeft/Sensor/Value,Device/SubDeviceList/LFoot/FSR/FrontRight/Sensor/Value,Device/SubDeviceList/LFoot/FSR/RearLeft/Sensor/Value,Device/SubDeviceList/LFoot/FSR/RearRight/Sensor/Value,Device/SubDeviceList/RFoot/FSR/FrontLeft/Sensor/Value,Device/SubDeviceList/RFoot/FSR/FrontRight/Sensor/Value,Device/SubDeviceList/RFoot/FSR/RearLeft/Sensor/Value,Device/SubDeviceList/RFoot/FSR/RearRight/Sensor/Value
211,307197828,10,0.0,0.124212026596,0.197844028473,-1.06310415268,0.0951499938965,-0.987854003906,0.00609397888184,0.0947999954224,-1.05995202065,0.616709947586,4.19616699219e-05,2.10767412186,-0.164180040359,0.408002138138,-1.00941419601,-0.00302600860596,0.389678001404,0.866752147675,0.412604093552,0.0964000225067,-0.863684177399,-0.13495016098,1.74266624451,0.0752079486847,0.00609397888184,1.11824417114,1.96391606331,-6.58151388168,-8.73703193665,0.0479369014502,0.0109189609066,-0.701795876026,0.0939562991261,0.923382639885,1.76628780365,0.184448629618,0.605650126934,0.0,0.0,0.00515459803864,0.0179656408727
212,307197927,10,0.0,0.124212026596,0.24233007431,-1.06310415268,0.0951499938965,-0.987854003906,0.00762796401978,0.0956000089645,-1.05995202065,0.616709947586,4.19616699219e-05,2.10767412186,-0.161112070084,0.424875974655,-1.00327777863,4.19616699219e-05,0.389678001404,0.863684177399,0.409536123276,0.0975999832153,-0.863684177399,-0.138018131256,1.74113178253,0.0844118595123,0.00609397888184,1.116710186,1.90643560886,-6.48571300507,-8.8903131485,-0.00585895450786,0.0202400237322,-0.696235477924,0.0928056910634,1.02188014984,2.06852626801,0.13658927381,0.481801986694,0.0,0.0,0.0053720716387,0.0208393316716
213,307198036,10,0.0,0.124212026596,0.294486045837,-1.06310415268,0.0951499938965,-0.987854003906,0.00916194915771,0.095999956131,-1.05995202065,0.616709947586,4.19616699219e-05,2.10460615158,-0.159577846527,0.455556154251,-1.00020980835,0.00924587249756,0.389678001404,0.863684177399,0.404933929443,0.0983999967575,-0.851412057877,-0.147222042084,1.71198606491,0.0859460830688,0.0137641429901,1.11057400703,2.18425798416,-6.50487327576,-8.58375072479,-0.0266316123307,-0.00213052891195,-0.697193920612,0.0943396762013,1.00590968132,1.85582327843,0.204553291202,0.326743155718,0.0,0.0,0.000408663821872,0.0145039912313
214,307198129,11,0.0,0.124212026596,0.343574047089,-1.06310415268,0.0951499938965,-0.98478603363,0.0106959342957,0.0967999696732,-1.05841803551,0.616709947586,4.19616699219e-05,2.10460615158,-0.159577846527,0.478566169739,-0.994073867798,0.0199840068817,0.382008075714,0.863684177399,0.398797988892,0.0992000102997,-0.837605953217,-0.157959938049,1.6767039299,0.0844118595123,0.0152981281281,1.10750603676,2.03097653389,-6.70605516434,-8.52626991272,-0.0276968758553,-0.00612527038902,-0.700645744801,0.0939562991261,1.14318835735,1.96697032452,0.41621774435,0.249586507678,0.0,0.0,0.00619275728241,0.0149801978841
215,307198237,10,0.0,0.125746011734,0.406468153,-1.06157016754,0.0951499938965,-0.963310003281,0.0106959342957,0.0980000495911,-1.05841803551,0.616709947586,4.19616699219e-05,2.10460615158,-0.159577846527,0.509246110916,-0.987937927246,0.0368580818176,0.358998060226,0.863684177399,0.391128063202,0.100399971008,-0.809993982315,-0.174834012985,1.62301397324,0.0844118595123,0.0152981281281,1.10290408134,2.03097653389,-6.70605516434,-8.64123058319,-0.0183758120984,-0.0151800187305,-0.703713715076,0.0908883288503,1.15254843235,1.8104249239,0.5667796731,0.266046822071,0.0,0.0,0.0117622986436,0.0138283604756
216,307198330,10,0.0,0.124212026596,0.461692094803,-1.0600361824,0.0966839790344,-0.934164047241,0.0106959342957,0.098799943924,-1.05841803551,0.616709947586,4.19616699219e-05,2.10460615158,-0.159577846527,0.539926052094,-0.983335971832,0.052197933197,0.340590000153,0.886693954468,0.383458137512,0.10119998455,-0.782382011414,-0.193242073059,1.56932401657,0.0859460830688,0.0152981281281,1.09830212593,2.0788769722,-6.45697307587,-8.40172863007,-0.0183758120984,-0.00612527038902,-0.704672157764,0.0874369814992,1.09784376621,1.6276268959,0.583962798119,0.163163259625,0.0,0.0,0.00564472703263,0.00937425624579
217,307198429,10,0.0,0.124212026596,0.526119947433,-1.0600361824,0.0951499938965,-0.89888215065,0.0106959342957,0.100000023842,-1.05841803551,0.616709947586,4.19616699219e-05,2.10460615158,-0.159577846527,0.573673963547,-0.978734016418,0.0736739635468,0.319113969803,0.900499820709,0.375787973404,0.101600050926,-0.750168085098,-0.214718103409,1.50182819366,0.0844118595123,0.0152981281281,1.09523415565,1.87769544125,-6.68689489365,-8.65081119537,-0.00798948295414,0.0,-0.706014454365,0.0866697505116,1.17157185078,1.8104249239,0.606642484665,0.136908099055,0.0,0.0,0.00531765958294,0.0156651772559
218,307198531,13,0.0,0.124212026596,0.593616008759,-1.0600361824,0.0951499938965,-0.857464075089,0.0106959342957,0.100399971008,-1.05841803551,0.616709947586,4.19616699219e-05,2.10460615158,-0.159577846527,0.605888128281,-0.974132061005,0.0982179641724,0.297637939453,0.900499820709,0.369652032852,0.102800011635,-0.713351964951,-0.240796089172,1.42512798309,0.0844118595123,0.0152981281281,1.09216594696,2.0788769722,-6.38033246994,-8.84241294861,0.0133158061653,0.00479369005188,-0.702563107014,0.0874369814992,1.08035707474,1.57553851604,0.607813477516,0.144209370017,0.0,0.0,0.0124701196328,0.00661634048447
219,307198631,10,0.0,0.124212026596,0.659578084946,-1.05850219727,0.0966839790344,-0.812978029251,0.0106959342957,0.101999998093,-1.05841803551,0.616709947586,4.19616699219e-05,2.10460615158,-0.159577846527,0.638102054596,-0.969530105591,0.124295949936,0.274627923965,0.941917896271,0.352777957916,0.103999972343,-0.671933889389,-0.266874074936,1.33922386169,0.0844118595123,0.0152981281281,1.08603000641,2.25131845474,-6.45697307587,-8.58375072479,-0.0316916182637,-0.0290284566581,-0.701795876026,0.087053604424,1.12476420403,1.14886009693,0.851433098316,0.0649350583553,0.0,0.0,0.0196907725185,0.00748367374763
220,307198739,10,0.0,0.115008115768,0.737812042236,-1.05543422699,0.101285934448,-0.754686117172,0.0106959342957,0.103199958801,-1.05535006523,0.616709947586,0.00157594680786,2.10460615158,-0.159577846527,0.671849966049,-0.963394165039,0.153441905975,0.25008392334,0.941917896271,0.328233957291,0.104799985886,-0.625914096832,-0.299088001251,1.24104785919,0.0844118595123,0.0152981281281,1.08142805099,1.85853528976,-6.45697307587,-8.67955112457,-0.131293848157,-0.0700411349535,-0.709082424641,0.0801504328847,1.3171954155,0.611753284931,1.41790008545,0.0,0.0,0.0,0.0224992614239,0.00886577740312
221,307198832,10,0.0,0.102735996246,0.797637939453,-1.05236577988,0.101285934448,-0.708666086197,0.0106959342957,0.103999972343,-1.05381608009,0.618243932724,0.00157594680786,2.10460615158,-0.161112070084,0.716336011887,-0.958792209625,0.179519891739,0.230141878128,0.994073867798,0.311360120773,0.105599999428,-0.578360080719,-0.326699972153,1.15974617004,0.0844118595123,0.0152981281281,1.07375812531,2.03097653389,-6.92639684677,-8.36340808868,-0.131826475263,-0.0825579985976,-0.724038898945,0.071522064507,1.399330616,0.0605830363929,1.7044750452,0.0,0.0,0.0,0.0303172972053,0.0115712853149
222,307198940,9,0.0,0.0889301300049,0.874338150024,-1.05236577988,0.101285934448,-0.647305965424,0.0106959342957,0.104799985886,-1.05228209496,0.625914096832,0.00157594680786,2.10460615158,-0.164180040359,0.757754087448,-0.952655792236,0.211734056473,0.205597877502,0.994073867798,0.294486045837,0.106799960136,-0.529272079468,-0.361982107162,1.0492978096,0.0844118595123,0.0183660984039,1.05535006523,1.84895515442,-7.07009792328,-8.38256835938,-0.0940095856786,-0.0247673988342,-0.743021786213,0.0636604502797,1.42410171032,0.0,1.55511260033,0.0,0.0,0.0,0.0269157867879,0.00183395517524
223,307199033,13,0.0,0.0766580104828,0.938766002655,-1.05236577988,0.101285934448,-0.593616008759,0.0106959342957,0.105599999428,-1.05228209496,0.625914096832,0.00157594680786,2.10460615158,-0.174917936325,0.791501998901,-0.948053836823,0.245481967926,0.182587862015,1.01861810684,0.274544000626,0.107599973679,-0.478650093079,-0.394196033478,0.948053836823,0.0844118595123,0.0183660984039,1.05381608009,1.60945320129,-7.23295927048,-8.22928714752,-0.021038973704,0.0245010815561,-0.751842319965,0.0640438273549,1.44949197769,0.0,1.6299008131,0.0,0.0,0.0,0.0320650190115,0.00692503014579
224,307199132,10,0.0,0.0643861293793,1.00779604912,-1.05236577988,0.0997519493103,-0.536858081818,0.0106959342957,0.106799960136,-1.05228209496,0.624379873276,0.00157594680786,2.10460615158,-0.177985906601,0.826784133911,-0.940383911133,0.273093938828,0.162646055222,1.0492978096,0.256135940552,0.108399987221,-0.434164047241,-0.421808004379,0.860616207123,0.0844118595123,0.0199000835419,1.05074810982,2.08845710754,-6.98387718201,-8.14306640625,0.0354200415313,0.00186421279795,-0.752609074116,0.0703714564443,1.3171954155,0.177955523133,1.56110346317,0.0,0.0,0.0,0.0344460047781,0.0118336649612
225,307199231,10,0.0,0.0490460395813,1.07375812531,-1.05236577988,0.0997519493103,-0.478566169739,0.0106959342957,0.107599973679,-1.05228209496,0.622845888138,0.00157594680786,2.10460615158,-0.187190055847,0.866667985916,-0.937315940857,0.302239894867,0.14270401001,1.05083179474,0.231591939926,0.109599947929,-0.383542060852,-0.454021930695,0.759371995926,0.0828778743744,0.0199000835419,1.05074810982,1.71483409405,-6.77311563492,-8.51669025421,0.0801611468196,-0.00239684502594,-0.743980705738,0.0648105815053,1.25196444988,0.665245294571,1.63643109798,0.0,0.0,0.0,0.0358879156411,0.00229931180365
226,307199334,10,0.0,0.0383081436157,1.13971996307,-1.05236577988,0.0982179641724,-0.420274019241,0.0106959342957,0.108800053596,-1.05228209496,0.622845888138,0.00157594680786,2.10460615158,-0.197927951813,0.897348165512,-0.929646015167,0.331386089325,0.122761964798,1.1045217514,0.211650133133,0.110399961472,-0.331386089325,-0.484702110291,0.65659403801,0.0813438892365,0.0183660984039,1.04921412468,1.47533214092,-6.74437522888,-8.9190530777,0.0521979592741,-0.00479369005188,-0.734393417835,0.0651944354177,1.12476420403,0.802061200142,1.73316955566,0.0,0.0,0.0,0.0321385338902,0.0
227,307199432,9,0.0,0.0245020389557,1.20108008385,-1.05236577988,0.0982179641724,-0.3635160923,0.0106959342957,0.109599947929,-1.05228209496,0.621311903,0.00157594680786,2.10460615158,-0.20713186264,0.932630062103,-0.925044059753,0.360532045364,0.102819919586,1.1045217514,0.196310043335,0.111600041389,-0.280763864517,-0.515382051468,0.561486005783,0.0629360675812,0.0183660984039,1.04768013954,1.88727545738,-6.53361368179,-8.63165092468,0.00106526445597,-0.0106526445597,-0.729407608509,0.0611675418913,1.03817009926,0.708891987801,1.72591280937,0.0,0.0,0.0,0.0391526445746,0.0106594962999
228,307199535,10,0.0,0.0106959342957,1.26090610027,-1.05083179474,0.0982179641724,-0.308292150497,0.0106959342957,0.110399961472,-1.05228209496,0.621311903,0.00157594680786,2.10460615158,-0.214802026749,0.970980167389,-0.92044210434,0.388144016266,0.0844118595123,1.13366794586,0.174834012985,0.112400054932,-0.233210086823,-0.544528007507,0.467911958694,0.0614018440247,0.0183660984039,1.0461461544,1.61903321743,-6.64857435226,-8.44962882996,-0.0463390052319,0.00479369005188,-0.731900513172,0.0592501796782,1.28401768208,0.324768960476,1.86574780941,0.0,0.0,0.0,0.0399461053312,0.0107242818922
229,307199634,9,0.0,0.00916194915771,1.31613004208,-1.05083179474,0.0966839790344,-0.256135940552,0.0106959342957,0.111199975014,-1.05074810982,0.621311903,0.00157594680786,2.10460615158,-0.222471952438,1.00012612343,-0.914306163788,0.412688016891,0.0690720081329,1.15667819977,0.156425952911,0.113199949265,-0.190258026123,-0.573673963547,0.37893986702,0.0583338737488,0.0183660984039,1.02467012405,1.77231454849,-6.92639684677,-8.21970748901,-0.0458063706756,-0.00825579930097,-0.738994896412,0.0607841648161,1.41164016724,0.013953436166,1.96197712421,0.0,0.0,0.0,0.0385224074125,0.00218271184713
230,307199733,10,0.0,-0.0107798576355,1.36982011795,-1.05083179474,0.0966839790344,-0.203979969025,0.0106959342957,0.112400054932,-1.05074810982,0.621311903,0.00157594680786,2.10460615158,-0.23474407196,1.02773809433,-0.909704208374,0.440299987793,0.0506639480591,1.15974617004,0.139552116394,0.114400029182,-0.145771980286,-0.604354143143,0.288434028625,0.0368580818176,0.0183660984039,1.02160215378,2.02139663696,-6.97429704666,-8.31550788879,-0.00292947725393,-0.0247673988342,-0.741104424,0.062509842217,1.3751565218,0.0,1.98047089577,0.0,0.0,0.0,0.0404252298176,0.00581927224994
231,307199836,10,0.0,-0.0169160366058,1.41277205944,-1.05083179474,0.0951499938965,-0.161028146744,0.0106959342957,0.113199949265,-1.05074810982,0.621311903,0.00157594680786,2.10460615158,-0.236278057098,1.05841803551,-0.905101776123,0.460242033005,0.0383920669556,1.20423221588,0.127279996872,0.114799976349,-0.112024068832,-0.625830173492,0.2209379673,0.0368580818176,0.0199000835419,1.01393198967,2.34711933136,-6.88807630539,-8.65081119537,0.0138484379277,-0.0221042372286,-0.740912735462,0.0613592304289,1.29494905472,0.0,2.07803010941,0.0,0.0,0.0,0.0443427152932,0.0105300582945
232,307199934,10,0.0,-0.0261199474335,1.45112204552,-1.0492978096,0.0951499938965,-0.12114405632,0.0106959342957,0.114400029182,-1.04921412468,0.619777917862,0.00157594680786,2.10460615158,-0.243947982788,1.07222414017,-0.898965835571,0.480184078217,0.0276539325714,1.20423221588,0.115008115768,0.116000056267,-0.0798099040985,-0.647305965424,0.156509876251,0.0353238582611,0.0183660984039,1.01239800453,1.79147469997,-6.89765644073,-8.38256835938,0.000266316113994,-0.0372842550278,-0.741487801075,0.0596335567534,1.25196444988,0.0,2.09862613678,0.0,0.0,0.0,0.0466996245086,0.0117023717612
233,307200037,10,0.0,-0.0353238582611,1.48487007618,-1.0492978096,0.0951499938965,-0.0843279361725,0.0106959342957,0.115200042725,-1.04921412468,0.618243932724,0.00157594680786,2.10460615158,-0.248549938202,1.09983611107,-0.89282989502,0.497057914734,0.0169160366058,1.20423221588,0.102735996246,0.117200016975,-0.0506639480591,-0.665714025497,0.101285934448,0.0169160366058,0.0183660984039,1.01086401939,1.80105471611,-6.74437522888,-8.30592823029,0.0154463350773,0.0149137023836,-0.738994896412,0.0579078830779,1.23119258881,0.130089074373,1.98983991146,0.0,0.0,0.0,0.0431843474507,0.0
234,307200137,11,0.0,-0.0383920669556,1.50941407681,-1.0492978096,0.0951499938965,-0.056715965271,0.0106959342957,0.116000056267,-1.04921412468,0.618243932724,0.00157594680786,2.10460615158,-0.256219863892,1.1090400219,-0.888227939606,0.509330034256,0.00924587249756,1.24411582947,0.0935320854187,0.118000030518,-0.0291879177094,-0.679520130157,0.0567998886108,0.01384806633,0.0199000835419,1.00472807884,1.83937501907,-6.75395536423,-8.52626991272,0.00506000593305,-0.0127831734717,-0.737844765186,0.0569489635527,1.26252746582,0.225226715207,2.13024520874,0.0,0.0,0.0,0.0438446477056,0.00723490817472
235,307200235,10,0.0,-0.0429940223694,1.52935612202,-1.04776382446,0.0936160087585,-0.0459780693054,0.0106959342957,0.117200016975,-1.04921412468,0.618243932724,0.00157594680786,2.10460615158,-0.260822057724,1.12744808197,-0.883625984192,0.518533945084,0.00464391708374,1.24411582947,0.0843279361725,0.11880004406,-0.01384806633,-0.688724040985,0.0245859622955,0.01384806633,0.0183660984039,1.00166010857,1.84895515442,-6.83059597015,-8.47836971283,-0.0135821215808,-0.0173105467111,-0.737077534199,0.05579835549,1.191010952,0.110470704734,2.17381572723,0.0,0.0,0.0,0.0401055589318,0.00575829297304
236,307200338,10,0.0,-0.0460619926453,1.54316210747,-1.04776382446,0.0936160087585,-0.0413761138916,0.0106959342957,0.118000030518,-1.04921412468,0.616709947586,0.00157594680786,2.10460615158,-0.260822057724,1.1366519928,-0.87749004364,0.524669885635,0.00157594680786,1.24258184433,0.0797259807587,0.120000004768,-0.00464391708374,-0.694859981537,0.00617790222168,0.01384806633,0.0183660984039,1.00012612343,1.74357426167,-6.86891651154,-8.35382843018,0.00159789668396,0.00133158056997,-0.737460911274,0.0546482242644,1.22097980976,0.143460020423,2.1518239975,0.0,0.0,0.0,0.0361175537109,0.000226871314226
237,307200436,10,0.0,-0.0460619926453,1.54623007774,-1.04776382446,0.0936160087585,-0.0413761138916,0.0106959342957,0.11880004406,-1.04921412468,0.616709947586,0.00157594680786,2.10460615158,-0.260822057724,1.13818597794,-0.872888088226,0.524669885635,4.19616699219e-05,1.24411582947,0.0766580104828,0.120800018311,-0.00157594680786,-0.696393966675,0.00157594680786,0.01384806633,0.0183660984039,1.00012612343,1.72441411018,-6.83059597015,-8.40172863007,0.00798948295414,0.0,-0.737077534199,0.0552232898772,1.2008908987,0.163970097899,2.20760393143,0.0,0.0,0.0,0.0331737846136,0.00329748983495
238,307200539,10,0.0,-0.0445280075073,1.54623007774,-1.04776382446,0.0936160087585,-0.0413761138916,0.0106959342957,0.119600057602,-1.04921412468,0.616709947586,0.00157594680786,2.10460615158,-0.262356042862,1.13818597794,-0.868286132812,0.524669885635,4.19616699219e-05,1.24258184433,0.0766580104828,0.121600031853,-0.0031099319458,-0.696393966675,0.00157594680786,0.01384806633,0.0183660984039,0.99859213829,1.75315439701,-6.82101583481,-8.51669025421,0.0167779158801,-0.000266316113994,-0.735351860523,0.0544565357268,1.26252746582,0.308014333248,2.30271244049,0.0,0.0,0.0,0.0435139611363,0.00359351118095
239,307200639,10,0.0,-0.0445280075073,1.54623007774,-1.04776382446,0.0936160087585,-0.0413761138916,0.0106959342957,0.120800018311,-1.04921412468,0.615175962448,0.00157594680786,2.10460615158,-0.263890028,1.13971996307,-0.862150192261,0.524669885635,0.00157594680786,1.24411582947,0.0766580104828,0.122799992561,-0.01384806633,-0.693325996399,0.0291879177094,0.01384806633,0.0183660984039,0.993989944458,1.66693365574,-6.8401761055,-8.5645904541,0.0109189609066,-0.00479369005188,-0.733051121235,0.0544565357268,1.15254843235,0.271503120661,2.18497037888,0.0,0.0,0.0,0.0128262173384,0.015802834183
240,307200740,11,0.0,-0.0445280075073,1.53395807743,-1.04776382446,0.0920820236206,-0.0413761138916,0.0106959342957,0.121600031853,-1.04921412468,0.615175962448,0.00157594680786,2.10460615158,-0.263890028,1.13971996307,-0.857547998428,0.524669885635,0.00771188735962,1.24258184433,0.0766580104828,0.123600006104,-0.0337898731232,-0.684122085571,0.067538022995,0.01384806633,0.0183660984039,0.990921974182,1.7052539587,-6.78269577026,-8.53584957123,-0.000798948341981,0.00346210948192,-0.731708824635,0.0515802539885,1.14318835735,0.404507011175,2.14098358154,0.0,0.0,0.0,0.0037548604887,0.0515003688633
241,307200840,10,0.0,-0.0460619926453,1.49407410622,-1.04776382446,0.0920820236206,-0.0413761138916,0.0106959342957,0.122400045395,-1.04921412468,0.615175962448,0.00157594680786,2.10460615158,-0.263890028,1.13818597794,-0.851412057877,0.524669885635,0.0184500217438,1.24411582947,0.0781919956207,0.124799966812,-0.0598678588867,-0.673383951187,0.116626024246,0.01384806633,0.0183660984039,0.987854003906,1.62861335278,-6.84975624084,-8.54543018341,-0.00692421896383,-0.00692421896383,-0.73209220171,0.0534976162016,1.22097980976,0.390699535608,2.25421667099,0.0,0.0,0.0,0.00504607940093,0.0612314902246
242,307200938,10,0.0,-0.0460619926453,1.45112204552,-1.04776382446,0.0920820236206,-0.0643861293793,0.0106959342957,0.123200058937,-1.04921412468,0.615175962448,0.00157594680786,2.10460615158,-0.263890028,1.12898206711,-0.846809864044,0.518533945084,0.0307219028473,1.23491191864,0.0843279361725,0.125200033188,-0.0905480384827,-0.658044099808,0.177985906601,0.01384806633,0.0183660984039,0.983252048492,1.84895515442,-6.78269577026,-8.38256835938,-0.0117179090157,-0.018908444792,-0.73209220171,0.0550316013396,1.25196444988,0.295664489269,2.37924480438,0.0,0.0,0.0,0.00274693849497,0.0668010264635
243,307201041,10,0.0,-0.0460619926453,1.39896607399,-1.04776382446,0.0920820236206,-0.0996680259705,0.0106959342957,0.124799966812,-1.04921412468,0.615175962448,0.00157594680786,2.10460615158,-0.263890028,1.09830212593,-0.84220790863,0.501659870148,0.0460619926453,1.21957206726,0.0981340408325,0.126399993896,-0.125829935074,-0.641170024872,0.25008392334,0.01384806633,0.0183660984039,0.978650093079,1.47533214092,-6.68689489365,-8.36340808868,-0.012250540778,0.0141147542745,-0.732475578785,0.0536893047392,1.29494905472,0.377105563879,2.37924480438,0.0,0.0,0.0,0.00564472703263,0.0718099921942
244,307201139,10,0.0,-0.0460619926453,1.34220802784,-1.04776382446,0.0905480384827,-0.141086101532,0.0106959342957,0.125200033188,-1.04921412468,0.615175962448,0.00157594680786,2.10460615158,-0.263890028,1.06915616989,-0.836071968079,0.48478603363,0.0614018440247,1.20423221588,0.108871936798,0.127599954605,-0.165714025497,-0.62122797966,0.329851865768,0.01384806633,0.0183660984039,0.974048137665,1.72441411018,-6.97429704666,-8.47836971283,-0.00159789668396,0.0245010815561,-0.732667267323,0.0540726818144,1.28401768208,0.308014333248,2.27822184563,0.0,0.0,0.0,0.0066337948665,0.0734068676829
245,307201242,10,0.0,-0.0445280075073,1.27931404114,-1.04776382446,0.0905480384827,-0.185572147369,0.0106959342957,0.126399993896,-1.04921412468,0.61364197731,0.00157594680786,2.10460615158,-0.263890028,1.03540802002,-0.829936027527,0.464843988419,0.0798099040985,1.18582391739,0.125746011734,0.128399968147,-0.20713186264,-0.59975194931,0.417289972305,0.01384806633,0.0183660984039,0.969446182251,1.5423926115,-6.78269577026,-8.58375072479,0.00399474147707,-0.0135821215808,-0.730749905109,0.0546482242644,1.21087992191,0.312171816826,2.24239134789,0.0,0.0,0.0,0.00169931584969,0.067973330617
246,307201342,10,0.0,-0.0445280075073,1.21335208416,-1.04776382446,0.0905480384827,-0.233126163483,0.0106959342957,0.126800060272,-1.04921412468,0.61364197731,0.00157594680786,2.10460615158,-0.263890028,1.00012612343,-0.825334072113,0.443367958069,0.0982179641724,1.16741609573,0.145688056946,0.129199981689,-0.251617908478,-0.576742172241,0.50626206398,0.01384806633,0.0183660984039,0.966377973557,1.90643560886,-6.73479509354,-8.50710964203,-0.00186421279795,0.00878843199462,-0.730366528034,0.0531142391264,1.30600762367,0.481969505548,2.30271244049,0.0,0.0,0.0,0.00685520749539,0.0775639265776
247,307201440,10,0.0,-0.0445280075073,1.14278805256,-1.04776382446,0.0905480384827,-0.28528213501,0.0106959342957,0.127599954605,-1.04921412468,0.61364197731,0.00157594680786,2.10460615158,-0.263890028,0.963310003281,-0.819197893143,0.420357942581,0.116626024246,1.14593982697,0.161028146744,0.130399942398,-0.300705909729,-0.553732156754,0.601369857788,0.01384806633,0.0183660984039,0.960242033005,1.51365244389,-6.60067415237,-8.60291099548,-0.00372842559591,0.0111852772534,-0.730558216572,0.0567572750151,1.28401768208,0.461975872517,2.14098358154,0.0,0.0,0.0,0.0011288698297,0.0732832178473
248,307201543,10,0.0,-0.0291879177094,1.06915616989,-1.04776382446,0.0905480384827,-0.340506076813,0.0106959342957,0.128800034523,-1.04921412468,0.61364197731,0.00157594680786,2.10460615158,-0.263890028,0.920358181,-0.814595937729,0.398881912231,0.136568069458,1.12446403503,0.176367998123,0.13119995594,-0.34979391098,-0.52765417099,0.701080083847,0.01384806633,0.0183660984039,0.955640077591,1.72441411018,-7.12757825851,-8.05684566498,-0.00719053484499,0.00612527038902,-0.730558216572,0.0561822094023,1.27321112156,0.333272576332,2.13024520874,0.0,0.0,0.0,0.0,0.0757818520069
249,307201641,9,0.0,0.00609397888184,0.993989944458,-1.04776382446,0.0905480384827,-0.397264003754,0.0106959342957,0.129600048065,-1.04921412468,0.61364197731,0.00157594680786,2.10307216644,-0.263890028,0.880474090576,-0.806926012039,0.375871896744,0.158043861389,1.10145378113,0.197844028473,0.132400035858,-0.398881912231,-0.501575946808,0.803858041763,0.01384806633,0.0183660984039,0.951038122177,1.80105471611,-7.04135751724,-7.72154331207,-0.00798948295414,0.0487358495593,-0.730174839497,0.0550316013396,1.38717031479,0.45704472065,2.27822184563,0.0,0.0,0.0,0.00657853949815,0.074901111424
250,307201744,10,0.0,0.00609397888184,0.918823957443,-1.0492978096,0.0905480384827,-0.455556154251,0.0106959342957,0.130399942398,-1.04921412468,0.61364197731,0.00157594680786,2.10307216644,-0.263890028,0.839056015015,-0.803858041763,0.351327896118,0.177985906601,1.07844400406,0.217786073685,0.1332000494,-0.449503898621,-0.475497961044,0.902033805847,0.01384806633,0.0183660984039,0.946436166763,2.11719727516,-7.19463920593,-8.21970748901,-0.0447411090136,0.0239684507251,-0.734393417835,0.059825245291,1.35155820847,0.275481104851,2.1627676487,0.0,0.0,0.0,0.00674442108721,0.0740270838141
251,307201843,10,0.0,0.00609397888184,0.843657970428,-1.04776382446,0.0905480384827,-0.51384806633,0.0106959342957,0.13119995594,-1.04921412468,0.61364197731,0.00157594680786,2.1015381813,-0.263890028,0.79917216301,-0.799256086349,0.325249910355,0.196393966675,1.05543422699,0.239262104034,0.133999943733,-0.50012588501,-0.447885990143,1.00327777863,0.01384806633,0.0183660984039,0.943367958069,1.79147469997,-6.88807630539,-8.20054721832,-0.0242347661406,-0.00452737417072,-0.737077534199,0.0627015307546,1.41164016724,0.240359157324,2.1962325573,0.0,0.0,0.0,0.000459892180515,0.0665680468082
